Taxon;Vials;Specimens;CollID;TrapID
Megaspilidae;1;45;685;46
Mutillidae;0;0;685;46
Mymariforma;0;0;685;46
Platygastridae;1;74;685;46
Platygastridae;0;0;685;46
Platygastridae: Scelioninae;1;220;685;46
Pompilidae;0;0;685;46
Proctotrupidae;1;41;685;46
Sphecidae s. l.;0;0;685;46
Symphyta: Tenthredinidae;0;0;685;46
Symphyta: Övrigt;0;0;685;46
Tiphiidae;0;0;685;46
Vanhorniidae;0;0;685;46
Vespidae;2;7;685;46
Apoidea;1;8;683;46
Aulacidae;0;0;683;46
Bethylidae ;0;0;683;46
Braconidae;1;318;683;46
Ceraphronidae ;1;83;683;46
Chalcidoidea;1;424;683;46
Chrysididae;0;0;683;46
Cynipidae;0;0;683;46
Cynipoidea;0;0;683;46
Diapriidae: Belytinae;1;467;683;46
Diapriidae: Diapriinae;1;56;683;46
Dryinidae;0;0;683;46
Embolemidae;0;0;683;46
Eumeninae;0;0;683;46
Evaniidae;0;0;683;46
Figitidae;1;5;683;46
"Figitidae; Charipinae";1;34;683;46
Formicidae;1;1;683;46
Gasteruptiidae;0;0;683;46
Heloridae;0;0;683;46
Ichneumonidae;11;4964;683;46
Ismaridae;0;0;683;46
Megaspilidae;1;52;683;46
Mutillidae;0;0;683;46
Mymariforma;0;0;683;46
Platygastridae;1;43;683;46
Platygastridae;0;0;683;46
Platygastridae: Scelioninae;1;654;683;46
Pompilidae;0;0;683;46
Proctotrupidae;0;0;683;46
Sphecidae s. l.;0;0;683;46
Symphyta: Tenthredinidae;1;7;683;46
Symphyta: Övrigt;0;0;683;46
Tiphiidae;0;0;683;46
Vanhorniidae;0;0;683;46
Vespidae;1;1;683;46
Apoidea;0;0;688;48
Aulacidae;0;0;688;48
Bethylidae ;0;0;688;48
Braconidae;1;34;688;48
Ceraphronidae ;0;0;688;48
Chalcidoidea;1;22;688;48
Chrysididae;0;0;688;48
Cynipidae;0;0;688;48
Cynipoidea;0;0;688;48
Diapriidae: Belytinae;1;6;688;48
Diapriidae: Diapriinae;0;0;688;48
Dryinidae;0;0;688;48
Embolemidae;0;0;688;48
Eumeninae;0;0;688;48
Evaniidae;0;0;688;48
Figitidae;0;0;688;48
"Figitidae; Charipinae";0;0;688;48
Formicidae;0;0;688;48
Gasteruptiidae;0;0;688;48
Heloridae;0;0;688;48
Ichneumonidae;1;114;688;48
Ismaridae;0;0;688;48
Megaspilidae;1;2;688;48
Mutillidae;0;0;688;48
Mymariforma;0;0;688;48
Platygastridae;1;4;688;48
Platygastridae;0;0;688;48
Platygastridae: Scelioninae;1;124;688;48
Pompilidae;0;0;688;48
Proctotrupidae;1;14;688;48
Sphecidae s. l.;0;0;688;48
Symphyta: Tenthredinidae;1;2;688;48
Symphyta: Övrigt;0;0;688;48
Tiphiidae;0;0;688;48
Vanhorniidae;0;0;688;48
Vespidae;0;0;688;48
Apoidea;1;5;1961;48
Aulacidae;0;0;1961;48
Bethylidae ;0;0;1961;48
Braconidae;1;35;1961;48
Ceraphronidae ;1;21;1961;48
Chalcidoidea;1;21;1961;48
Chrysididae;0;0;1961;48
Cynipidae;0;0;1961;48
Cynipoidea;0;0;1961;48
Diapriidae: Belytinae;1;576;1961;48
Diapriidae: Diapriinae;0;0;1961;48
Dryinidae;0;0;1961;48
Embolemidae;0;0;1961;48
Eumeninae;0;0;1961;48
Evaniidae;0;0;1961;48
Figitidae;0;0;1961;48
"Figitidae; Charipinae";1;1;1961;48
Formicidae;1;72;1961;48
Gasteruptiidae;0;0;1961;48
Heloridae;0;0;1961;48
Ichneumonidae;1;230;1961;48
Ismaridae;0;0;1961;48
Megaspilidae;1;8;1961;48
Mutillidae;0;0;1961;48
Mymariforma;0;0;1961;48
Platygastridae;1;19;1961;48
Platygastridae;0;0;1961;48
Platygastridae: Scelioninae;1;11;1961;48
Pompilidae;0;0;1961;48
Proctotrupidae;0;0;1961;48
Sphecidae s. l.;0;0;1961;48
Symphyta: Tenthredinidae;1;37;1961;48
Symphyta: Övrigt;1;4;1961;48
Tiphiidae;0;0;1961;48
Vanhorniidae;0;0;1961;48
Vespidae;1;1;1961;48
Apoidea;0;0;1762;33
Aulacidae;0;0;1762;33
Bethylidae ;0;0;1762;33
Braconidae;1;1;1762;33
Ceraphronidae ;0;0;1762;33
Chalcidoidea;0;0;1762;33
Chrysididae;0;0;1762;33
Cynipidae;1;18;1762;33
Cynipoidea;0;0;1762;33
Diapriidae: Belytinae;1;2;1762;33
Diapriidae: Diapriinae;1;2;1762;33
Dryinidae;0;0;1762;33
Embolemidae;0;0;1762;33
Eumeninae;0;0;1762;33
Evaniidae;0;0;1762;33
Figitidae;0;0;1762;33
"Figitidae; Charipinae";1;1;1762;33
Formicidae;0;0;1762;33
Gasteruptiidae;0;0;1762;33
Heloridae;0;0;1762;33
Ichneumonidae;1;3;1762;33
Ismaridae;0;0;1762;33
Megaspilidae;0;0;1762;33
Mutillidae;0;0;1762;33
Mymariforma;0;0;1762;33
Platygastridae;0;0;1762;33
Platygastridae;0;0;1762;33
Platygastridae: Scelioninae;0;0;1762;33
Pompilidae;0;0;1762;33
Proctotrupidae;0;0;1762;33
Sphecidae s. l.;0;0;1762;33
Symphyta: Tenthredinidae;0;0;1762;33
Symphyta: Övrigt;0;0;1762;33
Tiphiidae;0;0;1762;33
Vanhorniidae;0;0;1762;33
Vespidae;0;0;1762;33
Apoidea;1;1;1922;44
Aulacidae;0;0;1922;44
Bethylidae ;0;0;1922;44
Braconidae;1;13;1922;44
Ceraphronidae ;0;0;1922;44
Chalcidoidea;1;11;1922;44
Chrysididae;0;0;1922;44
Cynipidae;0;0;1922;44
Cynipoidea;0;0;1922;44
Diapriidae: Belytinae;1;101;1922;44
Diapriidae: Diapriinae;0;0;1922;44
Dryinidae;0;0;1922;44
Embolemidae;0;0;1922;44
Eumeninae;0;0;1922;44
Evaniidae;0;0;1922;44
Figitidae;0;0;1922;44
"Figitidae; Charipinae";0;0;1922;44
Formicidae;1;1;1922;44
Gasteruptiidae;0;0;1922;44
Heloridae;0;0;1922;44
Ichneumonidae;1;43;1922;44
Ismaridae;0;0;1922;44
Megaspilidae;0;0;1922;44
Mutillidae;0;0;1922;44
Mymariforma;0;0;1922;44
Platygastridae;1;1;1922;44
Platygastridae;0;0;1922;44
Platygastridae: Scelioninae;1;1;1922;44
Pompilidae;0;0;1922;44
Proctotrupidae;1;5;1922;44
Sphecidae s. l.;0;0;1922;44
Symphyta: Tenthredinidae;1;1;1922;44
Symphyta: Övrigt;0;0;1922;44
Tiphiidae;0;0;1922;44
Vanhorniidae;0;0;1922;44
Vespidae;0;0;1922;44
Apoidea;0;0;1996;1353
Aulacidae;0;0;1996;1353
Bethylidae ;0;0;1996;1353
Braconidae;1;17;1996;1353
Ceraphronidae ;1;1;1996;1353
Chalcidoidea;1;9;1996;1353
Chrysididae;0;0;1996;1353
Cynipidae;1;1;1996;1353
Cynipoidea;0;0;1996;1353
Diapriidae: Belytinae;1;96;1996;1353
Diapriidae: Diapriinae;1;1;1996;1353
Dryinidae;0;0;1996;1353
Embolemidae;0;0;1996;1353
Eumeninae;0;0;1996;1353
Evaniidae;0;0;1996;1353
Figitidae;0;0;1996;1353
"Figitidae; Charipinae";1;1;1996;1353
Formicidae;1;6;1996;1353
Gasteruptiidae;0;0;1996;1353
Heloridae;0;0;1996;1353
Ichneumonidae;1;142;1996;1353
Ismaridae;0;0;1996;1353
Megaspilidae;1;5;1996;1353
Mutillidae;0;0;1996;1353
Mymariforma;0;0;1996;1353
Platygastridae;0;0;1996;1353
Platygastridae;0;0;1996;1353
Platygastridae: Scelioninae;1;5;1996;1353
Pompilidae;0;0;1996;1353
Proctotrupidae;1;61;1996;1353
Sphecidae s. l.;0;0;1996;1353
Symphyta: Tenthredinidae;0;0;1996;1353
Symphyta: Övrigt;0;0;1996;1353
Tiphiidae;0;0;1996;1353
Vanhorniidae;0;0;1996;1353
Vespidae;0;0;1996;1353
Apoidea;0;0;701;48
Aulacidae;0;0;701;48
Bethylidae ;0;0;701;48
Braconidae;1;230;701;48
Ceraphronidae ;1;26;701;48
Chalcidoidea;1;143;701;48
Chrysididae;0;0;701;48
Cynipidae;0;0;701;48
Cynipoidea;0;0;701;48
Diapriidae: Belytinae;2;1157;701;48
Diapriidae: Diapriinae;1;4;701;48
Dryinidae;0;0;701;48
Embolemidae;0;0;701;48
Eumeninae;0;0;701;48
Evaniidae;0;0;701;48
Figitidae;1;6;701;48
"Figitidae; Charipinae";1;9;701;48
Formicidae;1;65;701;48
Gasteruptiidae;0;0;701;48
Heloridae;0;0;701;48
Ichneumonidae;2;1030;701;48
Ismaridae;0;0;701;48
Megaspilidae;1;47;701;48
Mutillidae;0;0;701;48
Mymariforma;0;0;701;48
Platygastridae;1;80;701;48
Platygastridae;0;0;701;48
Platygastridae: Scelioninae;1;245;701;48
Pompilidae;0;0;701;48
Proctotrupidae;1;57;701;48
Sphecidae s. l.;0;0;701;48
Symphyta: Tenthredinidae;0;0;701;48
Symphyta: Övrigt;0;0;701;48
Tiphiidae;0;0;701;48
Vanhorniidae;0;0;701;48
Vespidae;0;0;701;48
Apoidea;0;0;702;48
Aulacidae;0;0;702;48
Bethylidae ;0;0;702;48
Braconidae;1;11;702;48
Ceraphronidae ;0;0;702;48
Chalcidoidea;1;3;702;48
Chrysididae;0;0;702;48
Cynipidae;0;0;702;48
Cynipoidea;0;0;702;48
Diapriidae: Belytinae;1;33;702;48
Diapriidae: Diapriinae;0;0;702;48
Dryinidae;0;0;702;48
Embolemidae;0;0;702;48
Eumeninae;0;0;702;48
Evaniidae;0;0;702;48
Figitidae;0;0;702;48
"Figitidae; Charipinae";0;0;702;48
Formicidae;1;9;702;48
Gasteruptiidae;0;0;702;48
Heloridae;0;0;702;48
Ichneumonidae;1;62;702;48
Ismaridae;0;0;702;48
Megaspilidae;0;0;702;48
Mutillidae;0;0;702;48
Mymariforma;0;0;702;48
Platygastridae;1;1;702;48
Platygastridae;0;0;702;48
Platygastridae: Scelioninae;1;22;702;48
Pompilidae;0;0;702;48
Proctotrupidae;1;1;702;48
Sphecidae s. l.;0;0;702;48
Symphyta: Tenthredinidae;0;0;702;48
Symphyta: Övrigt;0;0;702;48
Tiphiidae;0;0;702;48
Vanhorniidae;0;0;702;48
Vespidae;0;0;702;48
