Taxon;Vials;Specimens;CollID;TrapID
Myriapoda;1;1;1864;37
Nematocera;2;879;1864;37
Neuroptera;0;0;1864;37
Odonata;0;0;1864;37
Opiliones;1;2;1864;37
Orthoptera;0;0;1864;37
Phoridae;1;76;1864;37
Phthiraptera;0;0;1864;37
Plecoptera;1;1;1864;37
Pseudoscorpionida;0;0;1864;37
Psocoptera;1;6;1864;37
Raphidioptera;0;0;1864;37
Siphonaptera;0;0;1864;37
Sternorrhyncha;1;14;1864;37
Strepsiptera;0;0;1864;37
Thysanoptera;1;1;1864;37
Trichoptera;1;10;1864;37
Acari ;1;4;655;43
Annelida;0;0;655;43
Araneae;1;6;655;43
Auchenorrhyncha;1;51;655;43
Blattodea;0;0;655;43
Brachycera (excl. Phoridae);1;145;655;43
Coleoptera;1;47;655;43
Collembola;1;72;655;43
Dermaptera;0;0;655;43
Ephemeroptera;0;0;655;43
Heteroptera;1;2;655;43
Hymenoptera;1;384;655;43
Isopoda;0;0;655;43
Lepidoptera;1;7;655;43
Mecoptera;0;0;655;43
Megaloptera;0;0;655;43
Mollusca;0;0;655;43
Myriapoda;0;0;655;43
Nematocera;3;1005;655;43
Neuroptera;0;0;655;43
Odonata;0;0;655;43
Opiliones;0;0;655;43
Orthoptera;0;0;655;43
Phoridae;1;243;655;43
Phthiraptera;0;0;655;43
Plecoptera;1;5;655;43
Pseudoscorpionida;0;0;655;43
Psocoptera;1;22;655;43
Raphidioptera;0;0;655;43
Siphonaptera;0;0;655;43
Sternorrhyncha;1;20;655;43
Strepsiptera;0;0;655;43
Thysanoptera;1;6;655;43
Trichoptera;0;0;655;43
Acari ;1;85;458;26
Annelida;0;0;458;26
Araneae;1;16;458;26
Auchenorrhyncha;1;37;458;26
Blattodea;0;0;458;26
Brachycera (excl. Phoridae);4;417;458;26
Coleoptera;2;483;458;26
Collembola;1;88;458;26
Dermaptera;0;0;458;26
Ephemeroptera;0;0;458;26
Heteroptera;2;202;458;26
Hymenoptera;2;340;458;26
Isopoda;0;0;458;26
Lepidoptera;1;149;458;26
Mecoptera;0;0;458;26
Megaloptera;0;0;458;26
Mollusca;0;0;458;26
Myriapoda;0;0;458;26
Nematocera;2;1491;458;26
Neuroptera;0;0;458;26
Odonata;0;0;458;26
Opiliones;0;0;458;26
Orthoptera;1;1;458;26
Phoridae;2;1427;458;26
Phthiraptera;0;0;458;26
Plecoptera;0;0;458;26
Pseudoscorpionida;1;2;458;26
Psocoptera;1;24;458;26
Raphidioptera;0;0;458;26
Siphonaptera;0;0;458;26
Sternorrhyncha;1;25;458;26
Strepsiptera;1;2;458;26
Thysanoptera;0;0;458;26
Trichoptera;1;10;458;26
Acari ;1;50;877;10
Annelida;0;0;877;10
Araneae;1;66;877;10
Auchenorrhyncha;1;116;877;10
Blattodea;1;508;877;10
Brachycera (excl. Phoridae);11;1475;877;10
Coleoptera;1;508;877;10
Collembola;1;173;877;10
Dermaptera;1;4;877;10
Ephemeroptera;0;0;877;10
Heteroptera;1;27;877;10
Hymenoptera;21;4979;877;10
Isopoda;0;0;877;10
Lepidoptera;1;59;877;10
Mecoptera;1;2;877;10
Megaloptera;0;0;877;10
Mollusca;0;0;877;10
Myriapoda;0;0;877;10
Nematocera;13;6532;877;10
Neuroptera;0;0;877;10
Odonata;1;1;877;10
Opiliones;1;10;877;10
Orthoptera;1;7;877;10
Phoridae;4;3498;877;10
Phthiraptera;0;0;877;10
Plecoptera;0;0;877;10
Pseudoscorpionida;0;0;877;10
Psocoptera;1;3;877;10
Raphidioptera;0;0;877;10
Siphonaptera;0;0;877;10
Sternorrhyncha;1;48;877;10
Strepsiptera;0;0;877;10
Thysanoptera;1;2;877;10
Trichoptera;1;2;877;10
